MOLL DEL DIC SEC 03C;PESCADORS - BALEARS 10A
MOLL DEL DIC SEC 03C;PESCADORS - BALEARS 10B
MOLL DEL DIC SEC 03C;PESCADORS - BALEARS 11B
MOLL DEL DIC SEC 03C;PONIENTE 20B
MOLL DEL DIC SEC 03C;RELLOTGE 12A
NOU CONTRADIC C 33C;ALVAREZ DE LA CAMPA 26A
NOU CONTRADIC C 33C;CONTRADIC (NORD) 22A
NOU CONTRADIC C 33C;CONTRADIC (SUD) 22C
NOU CONTRADIC C 33C;DARSENA INTERIOR A 31A
NOU CONTRADIC C 33C;DARSENA INTERIOR B 31B
NOU CONTRADIC C 33C;DARSENA SUD 30C
NOU CONTRADIC C 33C;DARSENA SUR 30A
NOU CONTRADIC C 33C;DARSENA SUR 30B
NOU CONTRADIC C 33C;Dique SUR
NOU CONTRADIC C 33C;First Line
NOU CONTRADIC C 33C;FONDEIG 90A
NOU CONTRADIC C 33C;INFLAMMABLES 32A
NOU CONTRADIC C 33C;INFLAMMABLES 32B
NOU CONTRADIC C 33C;INFLAMMABLES 32C
NOU CONTRADIC C 33C;INFLAMMABLES 32D
NOU CONTRADIC C 33C;INFLAMMABLES 32E
NOU CONTRADIC C 33C;INFLAMMABLES 32F
NOU CONTRADIC C 33C;INFLAMMABLES 32G
NOU CONTRADIC C 33C;INFLAMMABLES 33B
NOU CONTRADIC C 33C;INFLAMMABLES 34B
NOU CONTRADIC C 33C;LEPANTO 27A
NOU CONTRADIC C 33C;LEPANTO 27B
NOU CONTRADIC C 33C;PONIENTE 20A
NOU CONTRADIC C 33C;PONIENTE 20C
NOU CONTRADIC C 33C;PONIENTE 20D
NOU CONTRADIC C 33C;PRAT 36A
NOU CONTRADIC C 33C;SUD (EN ESPERA) 24X
NOU CONTRADIC C 33C;SUD (SUD) 24C
NOU CONTRADIC C 33C;SUR (EST) 24B
NOU CONTRADIC C 33C;SUR (NORD) 24A
OCCIDENTAL 05B;BARCELONA 18B
OCCIDENTAL 05B;BOSCHI ALSINA 16A
OCCIDENTAL 05B;CATALUNYA 06C
OCCIDENTAL 05B;DIPOSIT 14A
OCCIDENTAL 05B;ESPANYA 15B
OCCIDENTAL 05B;First Line
OCCIDENTAL 05B;LLEVANT 02B
OCCIDENTAL 05B;LLEVANT 02D
OCCIDENTAL 05B;LLEVENT 02C
OCCIDENTAL 05B;MARINA'92 - NOU ESCAR 07A
OCCIDENTAL 05B;MARINA'92 (NORD) 07C
OCCIDENTAL 05B;MOLL DEL DIC FLOTANT 03B
OCCIDENTAL 05B;P. DE LA PAU - DRASSANES 17B
OCCIDENTAL 05B;PESCADORS - BALEARS 10A
OCCIDENTAL 05B;PESCADORS - BALEARS 10B
OCCIDENTAL 05B;PESCADORS - BALEARS 11B
OCCIDENTAL 05B;PONIENTE 20B
OCCIDENTAL 05B;RELLOTGE 12A
OESTE 23A;ALVAREZ DE LA CAMPA 26A
OESTE 23A;CONTRADIC (NORD) 22A
OESTE 23A;CONTRADIC (SUD) 22C
OESTE 23A;DARSENA INTERIOR A 31A
OESTE 23A;DARSENA INTERIOR B 31B
OESTE 23A;DARSENA SUD 30C
OESTE 23A;DARSENA SUR 30A
OESTE 23A;DARSENA SUR 30B
OESTE 23A;Dique SUR
OESTE 23A;First Line
OESTE 23A;FONDEIG 90A
OESTE 23A;INFLAMMABLES 32A
OESTE 23A;INFLAMMABLES 32B
OESTE 23A;INFLAMMABLES 32C
OESTE 23A;INFLAMMABLES 32D
OESTE 23A;INFLAMMABLES 32E
OESTE 23A;INFLAMMABLES 32F
OESTE 23A;INFLAMMABLES 32G
OESTE 23A;INFLAMMABLES 33B
OESTE 23A;INFLAMMABLES 34B
OESTE 23A;LEPANTO 27A
OESTE 23A;LEPANTO 27B
OESTE 23A;NOU CONTRADIC C 33C
OESTE 23A;PONIENTE 20A
OESTE 23A;PONIENTE 20C
OESTE 23A;PONIENTE 20D
OESTE 23A;PRAT 36A
OESTE 23A;PRINCEP D'ESPANYA 28A
OESTE 23A;SUD (EN ESPERA) 24X
OESTE 23A;SUD (SUD) 24C
OESTE 23A;SUR (EST) 24B
OESTE 23A;SUR (NORD) 24A
ORIENTAL  03A;BARCELONA 18B
ORIENTAL  03A;BARCELONA 18C
ORIENTAL  03A;BOSCHI ALSINA 16A
ORIENTAL  03A;CATALUNYA 06C
ORIENTAL  03A;CONTRADIC (EST) 22B
ORIENTAL  03A;DIPOSIT 14A
ORIENTAL  03A;ESPANYA 15B
ORIENTAL  03A;First Line
ORIENTAL  03A;LLEVANT 02B
ORIENTAL  03A;LLEVANT 02D
ORIENTAL  03A;LLEVENT 02C
ORIENTAL  03A;MARINA'92 - NOU ESCAR 07A
ORIENTAL  03A;MARINA'92 - NOU ESCAR 08A
ORIENTAL  03A;MARINA'92 (NORD) 07C
ORIENTAL  03A;MOLL DEL DIC FLOTANT 03B
ORIENTAL  03A;MOLL DEL DIC SEC 03C
ORIENTAL  03A;OCCIDENTAL 05B
ORIENTAL  03A;P. DE LA PAU - DRASSANES 17B
ORIENTAL  03A;PESCADORS - BALEARS 10A
ORIENTAL  03A;PESCADORS - BALEARS 10B
ORIENTAL  03A;PESCADORS - BALEARS 11B
ORIENTAL  03A;PONIENTE 20B
ORIENTAL  03A;RELLOTGE 12A
ORIENTAL  03A;SANT BERTRAN 19B
P. DE LA PAU - DRASSANES 17B;CATALUNYA 06C
P. DE LA PAU - DRASSANES 17B;First Line
P. DE LA PAU - DRASSANES 17B;LLEVANT 02B
P. DE LA PAU - DRASSANES 17B;LLEVANT 02D
P. DE LA PAU - DRASSANES 17B;MARINA'92 - NOU ESCAR 07A
P. DE LA PAU - DRASSANES 17B;PESCADORS - BALEARS 10A
P. DE LA PAU - DRASSANES 17B;PESCADORS - BALEARS 10B
P. DE LA PAU - DRASSANES 17B;PESCADORS - BALEARS 11B
P. DE LA PAU - DRASSANES 17B;PONIENTE 20B
Paso A Campa;ALVAREZ DE LA CAMPA 26A
Paso A Campa;CONTRADIC (NORD) 22A
Paso A Campa;CONTRADIC (SUD) 22C
Paso A Campa;COSTA 21A
Paso A Campa;DARSENA INTERIOR A 31A
Paso A Campa;DARSENA INTERIOR B 31B
Paso A Campa;DARSENA SUD 30C
Paso A Campa;DARSENA SUR 30A
Paso A Campa;DARSENA SUR 30B
Paso A Campa;Dique SUR
Paso A Campa;First Line
Paso A Campa;FONDEIG 90A
Paso A Campa;INFLAMMABLES 32A
Paso A Campa;INFLAMMABLES 32B
Paso A Campa;INFLAMMABLES 32C
Paso A Campa;INFLAMMABLES 32D
Paso A Campa;INFLAMMABLES 32E
Paso A Campa;INFLAMMABLES 32F
Paso A Campa;INFLAMMABLES 32G
Paso A Campa;INFLAMMABLES 33B
Paso A Campa;INFLAMMABLES 34B
Paso A Campa;LEPANTO 27A
Paso A Campa;LEPANTO 27B
Paso A Campa;NOU CONTRADIC C 33C
Paso A Campa;OESTE 23A
Paso A Campa;Paso M Contrad.
Paso A Campa;Paso M Sur
Paso A Campa;PONIENTE 20A
Paso A Campa;PONIENTE 20C
Paso A Campa;PONIENTE 20D
Paso A Campa;PRAT 36A
Paso A Campa;PRINCEP D'ESPANYA 28A
Paso A Campa;SUD (EN ESPERA) 24X
Paso A Campa;SUD (SUD) 24C
Paso A Campa;SUR (EST) 24B
Paso A Campa;SUR (NORD) 24A
Paso M Contrad.;ALVAREZ DE LA CAMPA 26A
Paso M Contrad.;CONTRADIC (NORD) 22A
Paso M Contrad.;CONTRADIC (SUD) 22C
Paso M Contrad.;COSTA 21A
Paso M Contrad.;DARSENA INTERIOR A 31A
Paso M Contrad.;DARSENA INTERIOR B 31B
Paso M Contrad.;DARSENA SUD 30C
Paso M Contrad.;DARSENA SUR 30A
Paso M Contrad.;DARSENA SUR 30B
Paso M Contrad.;Dique SUR
Paso M Contrad.;First Line
Paso M Contrad.;FONDEIG 90A
Paso M Contrad.;INFLAMMABLES 32A
Paso M Contrad.;INFLAMMABLES 32B
Paso M Contrad.;INFLAMMABLES 32C
Paso M Contrad.;INFLAMMABLES 32D
Paso M Contrad.;INFLAMMABLES 32E
Paso M Contrad.;INFLAMMABLES 32F
Paso M Contrad.;INFLAMMABLES 32G
Paso M Contrad.;INFLAMMABLES 33B
Paso M Contrad.;INFLAMMABLES 34B
Paso M Contrad.;LEPANTO 27A
Paso M Contrad.;LEPANTO 27B
Paso M Contrad.;NOU CONTRADIC C 33C
Paso M Contrad.;OESTE 23A
Paso M Contrad.;PONIENTE 20A
Paso M Contrad.;PONIENTE 20C
Paso M Contrad.;PONIENTE 20D
Paso M Contrad.;PRAT 36A
Paso M Contrad.;PRINCEP D'ESPANYA 28A
Paso M Contrad.;SUD (EN ESPERA) 24X
Paso M Contrad.;SUD (SUD) 24C
Paso M Contrad.;SUR (EST) 24B
Paso M Contrad.;SUR (NORD) 24A
Paso M Levante;ADOSSAT 00A
Paso M Levante;ADOSSAT 01D
Paso M Levante;BARCELONA 18A
Paso M Levante;BARCELONA 18B
Paso M Levante;BARCELONA 18C
Paso M Levante;BARCELONETA 13A
Paso M Levante;BOSCHI ALSINA 16A
Paso M Levante;CATALUNYA 06C
Paso M Levante;CONTRADIC (EST) 22B
Paso M Levante;DIC SEC 04A
Paso M Levante;DIPOSIT 14A
Paso M Levante;ESPANYA 15A
Paso M Levante;ESPANYA 15B
Paso M Levante;First Line
Paso M Levante;LLEVANT 02B
Paso M Levante;LLEVANT 02D
Paso M Levante;LLEVENT 02C
Paso M Levante;MARINA'92 - NOU ESCAR 07A
Paso M Levante;MARINA'92 - NOU ESCAR 07B
Paso M Levante;MARINA'92 - NOU ESCAR 08A
Paso M Levante;MARINA'92 - NOU ESCAR 09A
Paso M Levante;MARINA'92 (NORD) 07C
Paso M Levante;MOLL DEL DIC FLOTANT 03B
Paso M Levante;MOLL DEL DIC SEC 03C
Paso M Levante;OCCIDENTAL 05B
Paso M Levante;ORIENTAL  03A
Paso M Levante;P. DE LA PAU - DRASSANES 17B
Paso M Levante;Paso WTC
Paso M Levante;PESCADORS - BALEARS 10A
Paso M Levante;PESCADORS - BALEARS 10B
Paso M Levante;PESCADORS - BALEARS 10C
Paso M Levante;PESCADORS - BALEARS 11B
Paso M Levante;PONIENTE 20B
Paso M Levante;RELLOTGE 12A
Paso M Levante;SANT BERTRAN 19A
Paso M Levante;SANT BERTRAN 19B
Paso M Sur;ALVAREZ DE LA CAMPA 26A
Paso M Sur;CONTRADIC (NORD) 22A
Paso M Sur;CONTRADIC (SUD) 22C
Paso M Sur;COSTA 21A
Paso M Sur;DARSENA INTERIOR A 31A
Paso M Sur;DARSENA INTERIOR B 31B
Paso M Sur;DARSENA SUD 30C
Paso M Sur;DARSENA SUR 30A
Paso M Sur;DARSENA SUR 30B
Paso M Sur;Dique SUR
Paso M Sur;First Line
Paso M Sur;FONDEIG 90A
Paso M Sur;INFLAMMABLES 32A
Paso M Sur;INFLAMMABLES 32B
Paso M Sur;INFLAMMABLES 32C
Paso M Sur;INFLAMMABLES 32D
Paso M Sur;INFLAMMABLES 32E
Paso M Sur;INFLAMMABLES 32F
Paso M Sur;INFLAMMABLES 32G
Paso M Sur;INFLAMMABLES 33B
Paso M Sur;INFLAMMABLES 34B
Paso M Sur;LEPANTO 27A
Paso M Sur;LEPANTO 27B
Paso M Sur;NOU CONTRADIC C 33C
Paso M Sur;OESTE 23A
Paso M Sur;Paso M Contrad.
Paso M Sur;PONIENTE 20A
Paso M Sur;PONIENTE 20C
Paso M Sur;PONIENTE 20D
Paso M Sur;PRAT 36A
Paso M Sur;PRINCEP D'ESPANYA 28A
Paso M Sur;SUD (EN ESPERA) 24X
Paso M Sur;SUD (SUD) 24C
Paso M Sur;SUR (EST) 24B
Paso M Sur;SUR (NORD) 24A
Paso Torre;ALVAREZ DE LA CAMPA 26A
Paso Torre;CONTRADIC (NORD) 22A
Paso Torre;CONTRADIC (SUD) 22C
Paso Torre;COSTA 21A
Paso Torre;DARSENA INTERIOR A 31A
Paso Torre;DARSENA INTERIOR B 31B
Paso Torre;DARSENA SUD 30C
Paso Torre;DARSENA SUR 30A
Paso Torre;DARSENA SUR 30B
Paso Torre;Dique SUR
Paso Torre;First Line
Paso Torre;FONDEIG 90A
Paso Torre;INFLAMMABLES 32A
Paso Torre;INFLAMMABLES 32B
Paso Torre;INFLAMMABLES 32C
Paso Torre;INFLAMMABLES 32D
Paso Torre;INFLAMMABLES 32E
Paso Torre;INFLAMMABLES 32F
Paso Torre;INFLAMMABLES 32G
Paso Torre;INFLAMMABLES 33B
Paso Torre;INFLAMMABLES 34B
Paso Torre;LEPANTO 27A
Paso Torre;LEPANTO 27B
Paso Torre;NOU CONTRADIC C 33C
Paso Torre;OESTE 23A
Paso Torre;Paso A Campa
Paso Torre;Paso M Contrad.
Paso Torre;Paso M Sur
Paso Torre;PONIENTE 20A
Paso Torre;PONIENTE 20C
Paso Torre;PONIENTE 20D
Paso Torre;PRAT 36A
Paso Torre;PRINCEP D'ESPANYA 28A
Paso Torre;SUD (EN ESPERA) 24X
Paso Torre;SUD (SUD) 24C
Paso Torre;SUR (EST) 24B
Paso Torre;SUR (NORD) 24A
Paso WTC;ADOSSAT 00A
Paso WTC;ADOSSAT 01D
Paso WTC;BARCELONA 18A
Paso WTC;BARCELONA 18B
Paso WTC;BARCELONA 18C
Paso WTC;BARCELONETA 13A
Paso WTC;BOSCHI ALSINA 16A
Paso WTC;CATALUNYA 06C
Paso WTC;CONTRADIC (EST) 22B
Paso WTC;DIC SEC 04A
Paso WTC;DIPOSIT 14A
Paso WTC;ESPANYA 15A
Paso WTC;ESPANYA 15B
Paso WTC;First Line
Paso WTC;LLEVANT 02B
Paso WTC;LLEVANT 02D
Paso WTC;LLEVENT 02C
Paso WTC;MARINA'92 - NOU ESCAR 07A
Paso WTC;MARINA'92 - NOU ESCAR 07B
Paso WTC;MARINA'92 - NOU ESCAR 08A
Paso WTC;MARINA'92 - NOU ESCAR 09A
Paso WTC;MARINA'92 (NORD) 07C
Paso WTC;MOLL DEL DIC FLOTANT 03B
Paso WTC;MOLL DEL DIC SEC 03C
Paso WTC;OCCIDENTAL 05B
Paso WTC;ORIENTAL  03A
Paso WTC;P. DE LA PAU - DRASSANES 17B
Paso WTC;PESCADORS - BALEARS 10A
Paso WTC;PESCADORS - BALEARS 10B
Paso WTC;PESCADORS - BALEARS 10C
Paso WTC;PESCADORS - BALEARS 11B
Paso WTC;PONIENTE 20B
Paso WTC;RELLOTGE 12A
Paso WTC;SANT BERTRAN 19A
Paso WTC;SANT BERTRAN 19B
PESCADORS - BALEARS 10A;First Line
PESCADORS - BALEARS 10B;CATALUNYA 06C
PESCADORS - BALEARS 10B;First Line
PESCADORS - BALEARS 10B;LLEVANT 02B
PESCADORS - BALEARS 10B;LLEVANT 02D
PESCADORS - BALEARS 10B;PESCADORS - BALEARS 10A
PESCADORS - BALEARS 10B;PESCADORS - BALEARS 11B
PESCADORS - BALEARS 10B;PONIENTE 20B
PESCADORS - BALEARS 10C;BARCELONA 18A
PESCADORS - BALEARS 10C;BARCELONA 18B
PESCADORS - BALEARS 10C;BARCELONA 18C
PESCADORS - BALEARS 10C;BOSCHI ALSINA 16A
PESCADORS - BALEARS 10C;CATALUNYA 06C
PESCADORS - BALEARS 10C;CONTRADIC (EST) 22B
PESCADORS - BALEARS 10C;DIC SEC 04A
PESCADORS - BALEARS 10C;DIPOSIT 14A
PESCADORS - BALEARS 10C;ESPANYA 15A
PESCADORS - BALEARS 10C;ESPANYA 15B
PESCADORS - BALEARS 10C;First Line
PESCADORS - BALEARS 10C;LLEVANT 02B
PESCADORS - BALEARS 10C;LLEVANT 02D
PESCADORS - BALEARS 10C;LLEVENT 02C
PESCADORS - BALEARS 10C;MARINA'92 - NOU ESCAR 07A
PESCADORS - BALEARS 10C;MARINA'92 - NOU ESCAR 07B
PESCADORS - BALEARS 10C;MARINA'92 - NOU ESCAR 08A
PESCADORS - BALEARS 10C;MARINA'92 - NOU ESCAR 09A
PESCADORS - BALEARS 10C;MARINA'92 (NORD) 07C
PESCADORS - BALEARS 10C;MOLL DEL DIC FLOTANT 03B
PESCADORS - BALEARS 10C;MOLL DEL DIC SEC 03C
PESCADORS - BALEARS 10C;OCCIDENTAL 05B
PESCADORS - BALEARS 10C;ORIENTAL  03A
PESCADORS - BALEARS 10C;P. DE LA PAU - DRASSANES 17B
PESCADORS - BALEARS 10C;PESCADORS - BALEARS 10A
PESCADORS - BALEARS 10C;PESCADORS - BALEARS 10B
PESCADORS - BALEARS 10C;PESCADORS - BALEARS 11B
PESCADORS - BALEARS 10C;PONIENTE 20B
PESCADORS - BALEARS 10C;RELLOTGE 12A
PESCADORS - BALEARS 10C;SANT BERTRAN 19A
PESCADORS - BALEARS 10C;SANT BERTRAN 19B
PESCADORS - BALEARS 11B;CATALUNYA 06C
PESCADORS - BALEARS 11B;First Line
PESCADORS - BALEARS 11B;LLEVANT 02B
PESCADORS - BALEARS 11B;LLEVANT 02D
PESCADORS - BALEARS 11B;PESCADORS - BALEARS 10A
PESCADORS - BALEARS 11B;PONIENTE 20B
PONIENTE 20A;DARSENA SUR 30A
PONIENTE 20A;DARSENA SUR 30B
PONIENTE 20A;Dique SUR
PONIENTE 20A;First Line
PONIENTE 20A;INFLAMMABLES 32B
PONIENTE 20A;INFLAMMABLES 33B
PONIENTE 20A;LEPANTO 27B
PONIENTE 20A;PONIENTE 20C
PONIENTE 20A;SUD (EN ESPERA) 24X
PONIENTE 20B;CATALUNYA 06C
PONIENTE 20B;First Line
PONIENTE 20B;PESCADORS - BALEARS 10A
PONIENTE 20C;DARSENA SUR 30B
PONIENTE 20C;First Line
PONIENTE 20C;INFLAMMABLES 33B
PONIENTE 20C;LEPANTO 27B
PONIENTE 20D;DARSENA INTERIOR A 31A
PONIENTE 20D;DARSENA INTERIOR B 31B
PONIENTE 20D;DARSENA SUR 30A
PONIENTE 20D;DARSENA SUR 30B
PONIENTE 20D;Dique SUR
PONIENTE 20D;First Line
PONIENTE 20D;INFLAMMABLES 32A
PONIENTE 20D;INFLAMMABLES 32B
PONIENTE 20D;INFLAMMABLES 32C
PONIENTE 20D;INFLAMMABLES 32E
PONIENTE 20D;INFLAMMABLES 32E
PONIENTE 20D;INFLAMMABLES 32F
PONIENTE 20D;INFLAMMABLES 32F
PONIENTE 20D;INFLAMMABLES 32G
PONIENTE 20D;INFLAMMABLES 33B
PONIENTE 20D;INFLAMMABLES 34B
PONIENTE 20D;LEPANTO 27A
PONIENTE 20D;LEPANTO 27B
PONIENTE 20D;PONIENTE 20A
PONIENTE 20D;PONIENTE 20C
PONIENTE 20D;SUD (EN ESPERA) 24X
PONIENTE 20D;SUD (SUD) 24C
PONIENTE 20D;SUR (EST) 24B
PONIENTE 20D;SUR (NORD) 24A
Practico N;ADOSSAT 00A
Practico N;ADOSSAT 01D
Practico N;BARCELONA 18A
Practico N;BARCELONA 18B
Practico N;BARCELONA 18C
Practico N;BARCELONETA 13A
Practico N;Bocana N
Practico N;BOSCHI ALSINA 16A
Practico N;CATALUNYA 06C
Practico N;CONTRADIC (EST) 22B
Practico N;DIC SEC 04A
Practico N;DIPOSIT 14A
Practico N;ESPANYA 15A
Practico N;ESPANYA 15B
Practico N;First Line
Practico N;LLEVANT 02B
Practico N;LLEVANT 02D
Practico N;LLEVENT 02C
Practico N;MARINA'92 - NOU ESCAR 07A
Practico N;MARINA'92 - NOU ESCAR 07B
Practico N;MARINA'92 - NOU ESCAR 08A
Practico N;MARINA'92 - NOU ESCAR 09A
Practico N;MARINA'92 (NORD) 07C
Practico N;MOLL DEL DIC FLOTANT 03B
Practico N;MOLL DEL DIC SEC 03C
Practico N;OCCIDENTAL 05B
Practico N;ORIENTAL  03A
Practico N;P. DE LA PAU - DRASSANES 17B
Practico N;Paso M Levante
Practico N;Paso WTC
Practico N;PESCADORS - BALEARS 10A
Practico N;PESCADORS - BALEARS 10B
Practico N;PESCADORS - BALEARS 10C
Practico N;PESCADORS - BALEARS 11B
Practico N;PONIENTE 20B
Practico N;RELLOTGE 12A
Practico N;SANT BERTRAN 19A
Practico N;SANT BERTRAN 19B
Practico S;ALVAREZ DE LA CAMPA 26A
Practico S;Bocana S
Practico S;CONTRADIC (NORD) 22A
Practico S;CONTRADIC (SUD) 22C
Practico S;COSTA 21A
Practico S;DARSENA INTERIOR A 31A
Practico S;DARSENA INTERIOR B 31B
Practico S;DARSENA SUD 30C
Practico S;DARSENA SUR 30A
Practico S;DARSENA SUR 30B
Practico S;Dique SUR
Practico S;First Line
Practico S;FONDEIG 90A
Practico S;INFLAMMABLES 32A
Practico S;INFLAMMABLES 32B
Practico S;INFLAMMABLES 32C
Practico S;INFLAMMABLES 32D
Practico S;INFLAMMABLES 32E
Practico S;INFLAMMABLES 32F
Practico S;INFLAMMABLES 32G
Practico S;INFLAMMABLES 33B
Practico S;INFLAMMABLES 34B
Practico S;LEPANTO 27A
Practico S;LEPANTO 27B
Practico S;NOU CONTRADIC C 33C
Practico S;OESTE 23A
Practico S;Paso A Campa
Practico S;Paso M Contrad.
Practico S;Paso M Sur
Practico S;Paso Torre
Practico S;PONIENTE 20A
Practico S;PONIENTE 20C
Practico S;PONIENTE 20D
Practico S;PRAT 36A
Practico S;PRINCEP D'ESPANYA 28A
Practico S;SUD (EN ESPERA) 24X
Practico S;SUD (SUD) 24C
Practico S;SUR (EST) 24B
Practico S;SUR (NORD) 24A
PRAT 36A;CONTRADIC (NORD) 22A
PRAT 36A;DARSENA INTERIOR A 31A
PRAT 36A;DARSENA INTERIOR B 31B
PRAT 36A;DARSENA SUR 30A
PRAT 36A;DARSENA SUR 30B
PRAT 36A;Dique SUR
PRAT 36A;First Line
PRAT 36A;INFLAMMABLES 32A
PRAT 36A;INFLAMMABLES 32B
PRAT 36A;INFLAMMABLES 32C
PRAT 36A;INFLAMMABLES 32E
PRAT 36A;INFLAMMABLES 32F
PRAT 36A;INFLAMMABLES 32G
PRAT 36A;INFLAMMABLES 33B
PRAT 36A;INFLAMMABLES 34B
PRAT 36A;LEPANTO 27A
PRAT 36A;LEPANTO 27B
PRAT 36A;PONIENTE 20A
PRAT 36A;PONIENTE 20C
PRAT 36A;SUD (EN ESPERA) 24X
PRAT 36A;SUD (SUD) 24C
PRAT 36A;SUR (EST) 24B
PRAT 36A;SUR (NORD) 24A
PRINCEP D'ESPANYA 28A;ALVAREZ DE LA CAMPA 26A
PRINCEP D'ESPANYA 28A;CONTRADIC (NORD) 22A
PRINCEP D'ESPANYA 28A;CONTRADIC (SUD) 22C
PRINCEP D'ESPANYA 28A;DARSENA INTERIOR A 31A
PRINCEP D'ESPANYA 28A;DARSENA INTERIOR B 31B
PRINCEP D'ESPANYA 28A;DARSENA SUD 30C
PRINCEP D'ESPANYA 28A;DARSENA SUR 30A
PRINCEP D'ESPANYA 28A;DARSENA SUR 30B
PRINCEP D'ESPANYA 28A;Dique SUR
PRINCEP D'ESPANYA 28A;First Line
PRINCEP D'ESPANYA 28A;FONDEIG 90A
PRINCEP D'ESPANYA 28A;INFLAMMABLES 32A
PRINCEP D'ESPANYA 28A;INFLAMMABLES 32B
PRINCEP D'ESPANYA 28A;INFLAMMABLES 32C
PRINCEP D'ESPANYA 28A;INFLAMMABLES 32D
PRINCEP D'ESPANYA 28A;INFLAMMABLES 32E
PRINCEP D'ESPANYA 28A;INFLAMMABLES 32F
PRINCEP D'ESPANYA 28A;INFLAMMABLES 32G
PRINCEP D'ESPANYA 28A;INFLAMMABLES 33B
PRINCEP D'ESPANYA 28A;INFLAMMABLES 34B
PRINCEP D'ESPANYA 28A;LEPANTO 27A
PRINCEP D'ESPANYA 28A;LEPANTO 27B
PRINCEP D'ESPANYA 28A;NOU CONTRADIC C 33C
PRINCEP D'ESPANYA 28A;PONIENTE 20A
PRINCEP D'ESPANYA 28A;PONIENTE 20C
PRINCEP D'ESPANYA 28A;PONIENTE 20D
PRINCEP D'ESPANYA 28A;PRAT 36A
PRINCEP D'ESPANYA 28A;SUD (EN ESPERA) 24X
PRINCEP D'ESPANYA 28A;SUD (SUD) 24C
PRINCEP D'ESPANYA 28A;SUR (EST) 24B
PRINCEP D'ESPANYA 28A;SUR (NORD) 24A
RELLOTGE 12A;BARCELONA 18B
RELLOTGE 12A;BOSCHI ALSINA 16A
RELLOTGE 12A;CATALUNYA 06C
RELLOTGE 12A;DIPOSIT 14A
RELLOTGE 12A;ESPANYA 15B
RELLOTGE 12A;First Line
RELLOTGE 12A;LLEVANT 02B
RELLOTGE 12A;LLEVANT 02D
RELLOTGE 12A;LLEVENT 02C
RELLOTGE 12A;MARINA'92 - NOU ESCAR 07A
RELLOTGE 12A;MARINA'92 (NORD) 07C
RELLOTGE 12A;MOLL DEL DIC FLOTANT 03B
RELLOTGE 12A;P. DE LA PAU - DRASSANES 17B
RELLOTGE 12A;PESCADORS - BALEARS 10A
RELLOTGE 12A;PESCADORS - BALEARS 10B
RELLOTGE 12A;PESCADORS - BALEARS 11B
RELLOTGE 12A;PONIENTE 20B
SANT BERTRAN 19A;BARCELONA 18B
SANT BERTRAN 19A;BARCELONA 18C
SANT BERTRAN 19A;BOSCHI ALSINA 16A
SANT BERTRAN 19A;CATALUNYA 06C
SANT BERTRAN 19A;CONTRADIC (EST) 22B
SANT BERTRAN 19A;DIC SEC 04A
SANT BERTRAN 19A;DIPOSIT 14A
SANT BERTRAN 19A;ESPANYA 15A
SANT BERTRAN 19A;ESPANYA 15B
SANT BERTRAN 19A;First Line
SANT BERTRAN 19A;LLEVANT 02B
SANT BERTRAN 19A;LLEVANT 02D
SANT BERTRAN 19A;LLEVENT 02C
SANT BERTRAN 19A;MARINA'92 - NOU ESCAR 07A
SANT BERTRAN 19A;MARINA'92 - NOU ESCAR 07B
SANT BERTRAN 19A;MARINA'92 - NOU ESCAR 08A
SANT BERTRAN 19A;MARINA'92 (NORD) 07C
SANT BERTRAN 19A;MOLL DEL DIC FLOTANT 03B
SANT BERTRAN 19A;MOLL DEL DIC SEC 03C
SANT BERTRAN 19A;OCCIDENTAL 05B
SANT BERTRAN 19A;ORIENTAL  03A
SANT BERTRAN 19A;P. DE LA PAU - DRASSANES 17B
SANT BERTRAN 19A;PESCADORS - BALEARS 10A
SANT BERTRAN 19A;PESCADORS - BALEARS 10B
SANT BERTRAN 19A;PESCADORS - BALEARS 11B
SANT BERTRAN 19A;PONIENTE 20B
SANT BERTRAN 19A;RELLOTGE 12A
SANT BERTRAN 19A;SANT BERTRAN 19B
SANT BERTRAN 19B;BARCELONA 18B
SANT BERTRAN 19B;BARCELONA 18C
SANT BERTRAN 19B;BOSCHI ALSINA 16A
SANT BERTRAN 19B;CATALUNYA 06C
SANT BERTRAN 19B;CONTRADIC (EST) 22B
SANT BERTRAN 19B;DIPOSIT 14A
SANT BERTRAN 19B;ESPANYA 15B
SANT BERTRAN 19B;First Line
SANT BERTRAN 19B;LLEVANT 02B
SANT BERTRAN 19B;LLEVANT 02D
SANT BERTRAN 19B;LLEVENT 02C
SANT BERTRAN 19B;MARINA'92 - NOU ESCAR 07A
SANT BERTRAN 19B;MARINA'92 - NOU ESCAR 08A
SANT BERTRAN 19B;MARINA'92 (NORD) 07C
SANT BERTRAN 19B;MOLL DEL DIC FLOTANT 03B
SANT BERTRAN 19B;MOLL DEL DIC SEC 03C
SANT BERTRAN 19B;OCCIDENTAL 05B
SANT BERTRAN 19B;P. DE LA PAU - DRASSANES 17B
SANT BERTRAN 19B;PESCADORS - BALEARS 10A
SANT BERTRAN 19B;PESCADORS - BALEARS 10B
SANT BERTRAN 19B;PESCADORS - BALEARS 11B
SANT BERTRAN 19B;PONIENTE 20B
SANT BERTRAN 19B;RELLOTGE 12A
SUD (EN ESPERA) 24X;DARSENA SUR 30B
